Fecha,Determinación,"Publicación
DOF","Para solventar
obligaciones"
10/05/2011,11.6009,11.6410,11.6090
11/05/2011,11.6075,11.6009,11.6410
12/05/2011,11.6656,11.6075,11.6009
13/05/2011,11.7219,11.6656,11.6075
14/05/2011,N/E,N/E,11.6656
15/05/2011,N/E,N/E,11.6656
16/05/2011,11.7094,11.7219,11.6656
17/05/2011,11.7660,11.7094,11.7219
18/05/2011,11.7234,11.7660,11.7094
19/05/2011,11.6588,11.7234,11.7660
20/05/2011,11.6467,11.6588,11.7234
21/05/2011,N/E,N/E,11.6588
22/05/2011,N/E,N/E,11.6588
23/05/2011,11.7292,11.6467,11.6588
24/05/2011,11.7032,11.7292,11.6467
25/05/2011,11.6948,11.7032,11.7292
26/05/2011,11.6956,11.6948,11.7032
27/05/2011,11.6256,11.6956,11.6948
28/05/2011,N/E,N/E,11.6956
29/05/2011,N/E,N/E,11.6956
30/05/2011,11.6123,11.6256,11.6956
31/05/2011,11.5780,11.6123,11.6256
01/06/2011,11.6277,11.5780,11.6123
02/06/2011,11.6739,11.6277,11.5780
03/06/2011,11.6689,11.6739,11.6277
04/06/2011,N/E,N/E,11.6739
05/06/2011,N/E,N/E,11.6739
06/06/2011,11.6983,11.6689,11.6739
07/06/2011,11.7196,11.6983,11.6689
08/06/2011,11.8001,11.7196,11.6983
09/06/2011,11.7965,11.8001,11.7196
10/06/2011,11.8686,11.7965,11.8001
11/06/2011,N/E,N/E,11.7965
12/06/2011,N/E,N/E,11.7965
13/06/2011,11.8680,11.8686,11.7965
14/06/2011,11.7982,11.8680,11.8686
15/06/2011,11.8751,11.7982,11.8680
16/06/2011,11.9591,11.8751,11.7982
17/06/2011,11.9006,11.9591,11.8751
18/06/2011,N/E,N/E,11.9591
19/06/2011,N/E,N/E,11.9591
20/06/2011,11.8916,11.9006,11.9591
21/06/2011,11.8130,11.8916,11.9006
22/06/2011,11.7789,11.8130,11.8916
23/06/2011,11.8816,11.7789,11.8130
24/06/2011,11.8822,11.8816,11.7789
25/06/2011,N/E,N/E,11.8816
26/06/2011,N/E,N/E,11.8816
27/06/2011,11.8938,11.8822,11.8816
28/06/2011,11.8389,11.8938,11.8822
29/06/2011,11.7748,11.8389,11.8938
30/06/2011,11.7230,11.7748,11.8389
01/07/2011,11.6368,11.7230,11.7748
02/07/2011,N/E,N/E,11.7230
03/07/2011,N/E,N/E,11.7230
04/07/2011,11.5925,11.6368,11.7230
05/07/2011,11.6194,11.5925,11.6368
06/07/2011,11.6544,11.6194,11.5925
07/07/2011,11.5738,11.6544,11.6194
08/07/2011,11.6337,11.5738,11.6544
09/07/2011,N/E,N/E,11.5738
10/07/2011,N/E,N/E,11.5738
11/07/2011,11.7274,11.6337,11.5738
12/07/2011,11.7867,11.7274,11.6337
13/07/2011,11.7170,11.7867,11.7274
14/07/2011,11.7010,11.7170,11.7867
15/07/2011,11.7178,11.7010,11.7170
16/07/2011,N/E,N/E,11.7010
17/07/2011,N/E,N/E,11.7010
18/07/2011,11.7877,11.7178,11.7010
19/07/2011,11.6964,11.7877,11.7178
20/07/2011,11.6638,11.6964,11.7877
21/07/2011,11.6174,11.6638,11.6964
22/07/2011,11.6393,11.6174,11.6638
23/07/2011,N/E,N/E,11.6174
24/07/2011,N/E,N/E,11.6174
25/07/2011,11.6641,11.6393,11.6174
26/07/2011,11.6172,11.6641,11.6393
27/07/2011,11.6527,11.6172,11.6641
28/07/2011,11.6821,11.6527,11.6172
29/07/2011,11.7425,11.6821,11.6527
30/07/2011,N/E,N/E,11.6821
31/07/2011,N/E,N/E,11.6821
01/08/2011,11.7514,11.7425,11.6821
02/08/2011,11.7657,11.7514,11.7425
03/08/2011,11.8473,11.7657,11.7514
04/08/2011,11.9523,11.8473,11.7657
05/08/2011,11.9794,11.9523,11.8473
06/08/2011,N/E,N/E,11.9523
07/08/2011,N/E,N/E,11.9523
08/08/2011,12.1845,11.9794,11.9523
09/08/2011,12.3710,12.1845,11.9794
10/08/2011,12.3221,12.3710,12.1845
11/08/2011,12.3899,12.3221,12.3710
12/08/2011,12.2992,12.3899,12.3221
13/08/2011,N/E,N/E,12.3899
14/08/2011,N/E,N/E,12.3899
15/08/2011,12.2424,12.2992,12.3899
16/08/2011,12.2631,12.2424,12.2992
17/08/2011,12.1651,12.2631,12.2424
18/08/2011,12.3685,12.1651,12.2631
19/08/2011,12.2386,12.3685,12.1651
20/08/2011,N/E,N/E,12.3685
21/08/2011,N/E,N/E,12.3685
22/08/2011,12.2948,12.2386,12.3685
23/08/2011,12.3357,12.2948,12.2386
24/08/2011,12.3952,12.3357,12.2948
25/08/2011,12.4259,12.3952,12.3357
26/08/2011,12.4953,12.4259,12.3952
27/08/2011,N/E,N/E,12.4259
28/08/2011,N/E,N/E,12.4259
29/08/2011,12.4148,12.4953,12.4259
30/08/2011,12.4838,12.4148,12.4953
31/08/2011,12.3480,12.4838,12.4148
01/09/2011,12.2616,12.3480,12.4838
02/09/2011,12.3735,12.2616,12.3480
03/09/2011,N/E,N/E,12.2616
04/09/2011,N/E,N/E,12.2616
05/09/2011,12.5353,12.3735,12.2616
06/09/2011,12.5102,12.5353,12.3735
07/09/2011,12.4661,12.5102,12.5353
08/09/2011,12.4956,12.4661,12.5102
09/09/2011,12.6324,12.4956,12.4661
10/09/2011,N/E,N/E,12.4956
11/09/2011,N/E,N/E,12.4956
12/09/2011,12.7687,12.6324,12.4956
13/09/2011,12.8994,12.7687,12.6324
14/09/2011,12.9646,12.8994,12.7687
15/09/2011,12.9127,12.9646,12.8994
16/09/2011,N/E,N/E,12.9646
17/09/2011,N/E,N/E,12.9646
18/09/2011,N/E,N/E,12.9646
19/09/2011,13.1860,12.9127,12.9646
20/09/2011,13.1669,13.1860,12.9127
21/09/2011,13.4045,13.1669,13.1860
22/09/2011,13.8917,13.4045,13.1669
23/09/2011,13.7788,13.8917,13.4045
24/09/2011,N/E,N/E,13.8917
25/09/2011,N/E,N/E,13.8917
26/09/2011,13.6677,13.7788,13.8917
27/09/2011,13.3414,13.6677,13.7788
28/09/2011,13.4217,13.3414,13.6677
29/09/2011,13.4567,13.4217,13.3414
30/09/2011,13.7994,13.4567,13.4217
01/10/2011,N/E,N/E,13.4567
02/10/2011,N/E,N/E,13.4567
03/10/2011,13.8967,13.7994,13.4567
04/10/2011,13.9714,13.8967,13.7994
05/10/2011,13.6675,13.9714,13.8967
06/10/2011,13.5341,13.6675,13.9714
07/10/2011,13.3143,13.5341,13.6675
08/10/2011,N/E,N/E,13.5341
09/10/2011,N/E,N/E,13.5341
10/10/2011,13.2751,13.3143,13.5341
11/10/2011,13.3266,13.2751,13.3143
12/10/2011,13.2213,13.3266,13.2751
13/10/2011,13.3647,13.2213,13.3266
14/10/2011,13.2711,13.3647,13.2213
15/10/2011,N/E,N/E,13.3647
16/10/2011,N/E,N/E,13.3647
17/10/2011,13.2952,13.2711,13.3647
18/10/2011,13.4445,13.2952,13.2711
19/10/2011,13.3733,13.4445,13.2952
20/10/2011,13.6628,13.3733,13.4445
21/10/2011,13.5996,13.6628,13.3733
22/10/2011,N/E,N/E,13.6628
23/10/2011,N/E,N/E,13.6628
24/10/2011,13.4889,13.5996,13.6628
25/10/2011,13.4459,13.4889,13.5996
26/10/2011,13.4914,13.4459,13.4889
27/10/2011,13.1973,13.4914,13.4459
28/10/2011,13.1132,13.1973,13.4914
29/10/2011,N/E,N/E,13.1973
30/10/2011,N/E,N/E,13.1973
31/10/2011,13.1802,13.1132,13.1973
01/11/2011,13.6282,13.1802,13.1132
02/11/2011,N/E,N/E,13.1802
03/11/2011,13.4128,13.6282,13.1802
04/11/2011,13.4698,13.4128,13.6282
05/11/2011,N/E,N/E,13.4128
06/11/2011,N/E,N/E,13.4128
07/11/2011,13.4504,13.4698,13.4128
08/11/2011,13.3852,13.4504,13.4698
09/11/2011,13.5252,13.3852,13.4504
10/11/2011,13.5622,13.5252,13.3852
11/11/2011,13.4165,13.5622,13.5252
12/11/2011,N/E,N/E,13.5622
13/11/2011,N/E,N/E,13.5622
14/11/2011,13.5122,13.4165,13.5622
15/11/2011,13.5672,13.5122,13.4165
16/11/2011,13.5847,13.5672,13.5122
17/11/2011,13.6375,13.5847,13.5672
18/11/2011,13.7033,13.6375,13.5847
19/11/2011,N/E,N/E,13.6375
20/11/2011,N/E,N/E,13.6375
21/11/2011,N/E,N/E,13.6375
22/11/2011,13.9812,13.7033,13.6375
23/11/2011,14.1291,13.9812,13.7033
24/11/2011,14.1778,14.1291,13.9812
25/11/2011,14.2443,14.1778,14.1291
26/11/2011,N/E,N/E,14.1778
27/11/2011,N/E,N/E,14.1778
28/11/2011,14.0344,14.2443,14.1778
29/11/2011,13.9538,14.0344,14.2443
30/11/2011,13.6100,13.9538,14.0344
01/12/2011,13.5894,13.6100,13.9538
02/12/2011,13.5488,13.5894,13.6100
03/12/2011,N/E,N/E,13.5894
04/12/2011,N/E,N/E,13.5894
05/12/2011,13.4786,13.5488,13.5894
06/12/2011,13.4970,13.4786,13.5488
07/12/2011,13.5118,13.4970,13.4786
08/12/2011,13.6569,13.5118,13.4970
09/12/2011,13.6406,13.6569,13.5118
10/12/2011,N/E,N/E,13.6569
11/12/2011,N/E,N/E,13.6569
12/12/2011,N/E,N/E,13.6569
13/12/2011,13.7714,13.6406,13.6569
14/12/2011,13.9412,13.7714,13.6406
15/12/2011,13.8230,13.9412,13.7714
16/12/2011,13.8450,13.8230,13.9412
17/12/2011,N/E,N/E,13.8230
18/12/2011,N/E,N/E,13.8230
19/12/2011,13.8542,13.8450,13.8230
20/12/2011,13.7720,13.8542,13.8450
21/12/2011,13.8526,13.7720,13.8542
22/12/2011,13.8169,13.8526,13.7720
23/12/2011,13.8163,13.8169,13.8526
24/12/2011,N/E,N/E,13.8169
25/12/2011,N/E,N/E,13.8169
26/12/2011,13.8483,13.8163,13.8169
27/12/2011,13.9658,13.8483,13.8163
28/12/2011,13.9904,13.9658,13.8483
29/12/2011,13.9787,13.9904,13.9658
30/12/2011,13.9476,13.9787,13.9904
31/12/2011,N/E,N/E,13.9787
01/01/2012,N/E,N/E,13.9787
02/01/2012,13.9342,13.9476,13.9787
03/01/2012,13.6882,13.9342,13.9476
04/01/2012,13.7144,13.6882,13.9342
05/01/2012,13.7409,13.7144,13.6882
06/01/2012,13.7228,13.7409,13.7144
07/01/2012,N/E,N/E,13.7409
08/01/2012,N/E,N/E,13.7409
09/01/2012,13.7437,13.7228,13.7409
10/01/2012,13.6204,13.7437,13.7228
11/01/2012,13.6592,13.6204,13.7437
12/01/2012,13.5982,13.6592,13.6204
13/01/2012,13.6263,13.5982,13.6592
14/01/2012,N/E,N/E,13.5982
15/01/2012,N/E,N/E,13.5982
16/01/2012,13.5401,13.6263,13.5982
17/01/2012,13.4621,13.5401,13.6263
18/01/2012,13.3267,13.4621,13.5401
19/01/2012,13.2516,13.3267,13.4621
20/01/2012,13.2240,13.2516,13.3267
21/01/2012,N/E,N/E,13.2516
22/01/2012,N/E,N/E,13.2516
23/01/2012,13.1383,13.2240,13.2516
24/01/2012,13.1712,13.1383,13.2240
25/01/2012,13.1319,13.1712,13.1383
26/01/2012,12.9325,13.1319,13.1712
27/01/2012,12.9504,12.9325,13.1319
28/01/2012,N/E,N/E,12.9325
29/01/2012,N/E,N/E,12.9325
30/01/2012,13.0063,12.9504,12.9325
31/01/2012,13.0077,13.0063,12.9504
01/02/2012,12.8900,13.0077,13.0063
02/02/2012,12.8038,12.8900,13.0077
03/02/2012,12.7120,12.8038,12.8900
04/02/2012,N/E,N/E,12.8038
05/02/2012,N/E,N/E,12.8038
06/02/2012,N/E,N/E,12.8038
07/02/2012,12.6472,12.7120,12.8038
08/02/2012,12.6833,12.6472,12.7120
09/02/2012,12.7200,12.6833,12.6472
10/02/2012,12.7857,12.7200,12.6833
11/02/2012,N/E,N/E,12.7200
12/02/2012,N/E,N/E,12.7200
13/02/2012,12.7392,12.7857,12.7200
14/02/2012,12.7753,12.7392,12.7857
15/02/2012,12.7658,12.7753,12.7392
16/02/2012,12.8822,12.7658,12.7753
17/02/2012,12.7856,12.8822,12.7658
18/02/2012,N/E,N/E,12.8822
19/02/2012,N/E,N/E,12.8822
20/02/2012,12.6793,12.7856,12.8822
21/02/2012,12.7408,12.6793,12.7856
22/02/2012,12.8296,12.7408,12.6793
23/02/2012,12.8294,12.8296,12.7408
24/02/2012,12.8675,12.8294,12.8296
25/02/2012,N/E,N/E,12.8294
26/02/2012,N/E,N/E,12.8294
27/02/2012,12.8779,12.8675,12.8294
28/02/2012,12.8575,12.8779,12.8675
29/02/2012,12.7891,12.8575,12.8779
01/03/2012,12.7764,12.7891,12.8575
02/03/2012,12.7723,12.7764,12.7891
03/03/2012,N/E,N/E,12.7764
04/03/2012,N/E,N/E,12.7764
05/03/2012,12.8339,12.7723,12.7764
06/03/2012,12.9777,12.8339,12.7723
07/03/2012,12.9469,12.9777,12.8339
08/03/2012,12.7840,12.9469,12.9777
09/03/2012,12.6299,12.7840,12.9469
10/03/2012,N/E,N/E,12.7840
11/03/2012,N/E,N/E,12.7840
12/03/2012,12.7150,12.6299,12.7840
13/03/2012,12.6336,12.7150,12.6299
14/03/2012,12.6719,12.6336,12.7150
15/03/2012,12.6591,12.6719,12.6336
16/03/2012,12.6645,12.6591,12.6719
17/03/2012,N/E,N/E,12.6591
18/03/2012,N/E,N/E,12.6591
19/03/2012,N/E,N/E,12.6591
20/03/2012,12.6935,12.6645,12.6591
21/03/2012,12.6833,12.6935,12.6645
22/03/2012,12.8330,12.6833,12.6935
23/03/2012,12.8035,12.8330,12.6833
24/03/2012,N/E,N/E,12.8330
25/03/2012,N/E,N/E,12.8330
26/03/2012,12.6795,12.8035,12.8330
27/03/2012,12.6706,12.6795,12.8035
28/03/2012,12.8039,12.6706,12.6795
29/03/2012,12.8489,12.8039,12.6706
30/03/2012,12.8093,12.8489,12.8039
31/03/2012,N/E,N/E,12.8489
01/04/2012,N/E,N/E,12.8489
02/04/2012,12.7691,12.8093,12.8489
03/04/2012,12.7317,12.7691,12.8093
04/04/2012,12.8155,12.7317,12.7691
05/04/2012,N/E,N/E,12.7317
06/04/2012,N/E,N/E,12.7317
07/04/2012,N/E,N/E,12.7317
08/04/2012,N/E,N/E,12.7317
09/04/2012,12.9902,12.8155,12.7317
10/04/2012,13.1568,12.9902,12.8155
11/04/2012,13.1324,13.1568,12.9902
12/04/2012,13.0736,13.1324,13.1568
13/04/2012,13.1458,13.0736,13.1324
14/04/2012,N/E,N/E,13.0736
15/04/2012,N/E,N/E,13.0736
16/04/2012,13.2168,13.1458,13.0736
17/04/2012,13.0816,13.2168,13.1458
18/04/2012,13.1322,13.0816,13.2168
19/04/2012,13.2288,13.1322,13.0816
20/04/2012,13.1171,13.2288,13.1322
21/04/2012,N/E,N/E,13.2288
22/04/2012,N/E,N/E,13.2288
23/04/2012,13.2087,13.1171,13.2288
24/04/2012,13.1392,13.2087,13.1171
25/04/2012,13.1667,13.1392,13.2087
26/04/2012,13.2093,13.1667,13.1392
27/04/2012,13.0141,13.2093,13.1667
28/04/2012,N/E,N/E,13.2093
29/04/2012,N/E,N/E,13.2093
30/04/2012,12.9942,13.0141,13.2093
01/05/2012,N/E,N/E,13.0141
02/05/2012,12.9629,12.9942,13.0141
03/05/2012,12.9725,12.9629,12.9942
04/05/2012,13.1344,12.9725,12.9629
05/05/2012,N/E,N/E,12.9725
06/05/2012,N/E,N/E,12.9725
07/05/2012,13.1659,13.1344,12.9725
08/05/2012,13.3374,13.1659,13.1344
09/05/2012,13.5150,13.3374,13.1659
10/05/2012,13.4470,13.5150,13.3374
11/05/2012,13.4929,13.4470,13.5150
12/05/2012,N/E,N/E,13.4470
13/05/2012,N/E,N/E,13.4470
14/05/2012,13.6739,13.4929,13.4470
15/05/2012,13.7302,13.6739,13.4929
16/05/2012,13.7747,13.7302,13.6739
17/05/2012,13.7994,13.7747,13.7302
18/05/2012,13.7809,13.7994,13.7747
19/05/2012,N/E,N/E,13.7994
20/05/2012,N/E,N/E,13.7994
21/05/2012,13.7935,13.7809,13.7994
22/05/2012,13.7203,13.7935,13.7809
23/05/2012,14.0335,13.7203,13.7935
24/05/2012,14.0040,14.0335,13.7203
25/05/2012,14.0156,14.0040,14.0335
26/05/2012,N/E,N/E,14.0040
27/05/2012,N/E,N/E,14.0040
28/05/2012,13.9439,14.0156,14.0040
29/05/2012,13.9169,13.9439,14.0156
30/05/2012,14.0749,13.9169,13.9439
31/05/2012,14.3047,14.0749,13.9169
01/06/2012,14.3949,14.3047,14.0749
02/06/2012,N/E,N/E,14.3047
03/06/2012,N/E,N/E,14.3047
04/06/2012,14.2443,14.3949,14.3047
05/06/2012,14.2319,14.2443,14.3949
06/06/2012,14.1116,14.2319,14.2443
07/06/2012,13.9355,14.1116,14.2319
08/06/2012,14.0351,13.9355,14.1116
09/06/2012,N/E,N/E,13.9355
10/06/2012,N/E,N/E,13.9355
11/06/2012,13.9625,14.0351,13.9355
12/06/2012,14.0060,13.9625,14.0351
13/06/2012,13.9700,14.0060,13.9625
14/06/2012,13.9974,13.9700,14.0060
15/06/2012,13.9115,13.9974,13.9700
16/06/2012,N/E,N/E,13.9974
17/06/2012,N/E,N/E,13.9974
18/06/2012,13.9154,13.9115,13.9974
19/06/2012,13.7033,13.9154,13.9115
20/06/2012,13.7257,13.7033,13.9154
21/06/2012,13.7668,13.7257,13.7033
22/06/2012,13.8490,13.7668,13.7257
23/06/2012,N/E,N/E,13.7668
24/06/2012,N/E,N/E,13.7668
25/06/2012,13.9542,13.8490,13.7668
26/06/2012,13.8616,13.9542,13.8490
27/06/2012,13.6652,13.8616,13.9542
28/06/2012,13.6530,13.6652,13.8616
29/06/2012,13.4084,13.6530,13.6652
30/06/2012,N/E,N/E,13.6530
01/07/2012,N/E,N/E,13.6530
02/07/2012,13.3970,13.4084,13.6530
03/07/2012,13.3174,13.3970,13.4084
04/07/2012,13.3617,13.3174,13.3970
05/07/2012,13.3508,13.3617,13.3174
06/07/2012,13.4925,13.3508,13.3617
07/07/2012,N/E,N/E,13.3508
08/07/2012,N/E,N/E,13.3508
09/07/2012,13.4533,13.4925,13.3508
10/07/2012,13.2924,13.4533,13.4925
11/07/2012,13.3241,13.2924,13.4533
12/07/2012,13.4795,13.3241,13.2924
13/07/2012,13.3449,13.4795,13.3241
14/07/2012,N/E,N/E,13.4795
15/07/2012,N/E,N/E,13.4795
16/07/2012,13.2832,13.3449,13.4795
17/07/2012,13.2226,13.2832,13.3449
18/07/2012,13.1201,13.2226,13.2832
19/07/2012,13.1921,13.1201,13.2226
20/07/2012,13.2928,13.1921,13.1201
21/07/2012,N/E,N/E,13.1921
22/07/2012,N/E,N/E,13.1921
23/07/2012,13.5218,13.2928,13.1921
24/07/2012,13.6796,13.5218,13.2928
25/07/2012,13.6541,13.6796,13.5218
26/07/2012,13.4425,13.6541,13.6796
27/07/2012,13.2837,13.4425,13.6541
28/07/2012,N/E,N/E,13.4425
29/07/2012,N/E,N/E,13.4425
30/07/2012,13.2644,13.2837,13.4425
31/07/2012,13.2833,13.2644,13.2837
01/08/2012,13.2867,13.2833,13.2644
02/08/2012,13.3927,13.2867,13.2833
03/08/2012,13.1357,13.3927,13.2867
04/08/2012,N/E,N/E,13.3927
05/08/2012,N/E,N/E,13.3927
06/08/2012,13.0708,13.1357,13.3927
07/08/2012,13.1849,13.0708,13.1357
08/08/2012,13.1891,13.1849,13.0708
09/08/2012,13.1188,13.1891,13.1849
10/08/2012,13.1094,13.1188,13.1891
11/08/2012,N/E,N/E,13.1188
12/08/2012,N/E,N/E,13.1188
13/08/2012,13.1474,13.1094,13.1188
14/08/2012,13.1311,13.1474,13.1094
15/08/2012,13.1639,13.1311,13.1474
16/08/2012,13.1430,13.1639,13.1311
17/08/2012,13.1745,13.1430,13.1639
18/08/2012,N/E,N/E,13.1430
19/08/2012,N/E,N/E,13.1430
20/08/2012,13.1261,13.1745,13.1430
21/08/2012,13.0854,13.1261,13.1745
22/08/2012,13.1762,13.0854,13.1261
23/08/2012,13.1284,13.1762,13.0854
24/08/2012,13.1760,13.1284,13.1762
25/08/2012,N/E,N/E,13.1284
26/08/2012,N/E,N/E,13.1284
27/08/2012,13.1703,13.1760,13.1284
28/08/2012,13.1847,13.1703,13.1760
29/08/2012,13.2746,13.1847,13.1703
30/08/2012,13.4172,13.2746,13.1847
31/08/2012,13.2571,13.4172,13.2746
01/09/2012,N/E,N/E,13.4172
02/09/2012,N/E,N/E,13.4172
03/09/2012,13.1910,13.2571,13.4172
04/09/2012,13.1793,13.1910,13.2571
05/09/2012,13.1221,13.1793,13.1910
06/09/2012,13.0483,13.1221,13.1793
07/09/2012,12.9976,13.0483,13.1221
08/09/2012,N/E,N/E,13.0483
09/09/2012,N/E,N/E,13.0483
10/09/2012,12.9921,12.9976,13.0483
11/09/2012,12.9992,12.9921,12.9976
12/09/2012,13.0305,12.9992,12.9921
13/09/2012,12.9749,13.0305,12.9992
14/09/2012,12.7458,12.9749,13.0305
15/09/2012,N/E,N/E,12.9749
16/09/2012,N/E,N/E,12.9749
17/09/2012,12.7492,12.7458,12.9749
18/09/2012,12.8192,12.7492,12.7458
19/09/2012,12.8235,12.8192,12.7492
20/09/2012,12.9042,12.8235,12.8192
21/09/2012,12.8376,12.9042,12.8235
22/09/2012,N/E,N/E,12.9042
23/09/2012,N/E,N/E,12.9042
24/09/2012,12.9123,12.8376,12.9042
25/09/2012,12.8233,12.9123,12.8376
26/09/2012,12.9170,12.8233,12.9123
27/09/2012,12.8521,12.9170,12.8233
28/09/2012,12.8695,12.8521,12.9170
29/09/2012,N/E,N/E,12.8521
30/09/2012,N/E,N/E,12.8521
01/10/2012,12.8178,12.8695,12.8521
02/10/2012,12.8375,12.8178,12.8695
03/10/2012,12.8528,12.8375,12.8178
04/10/2012,12.7589,12.8528,12.8375
05/10/2012,12.6987,12.7589,12.8528
06/10/2012,N/E,N/E,12.7589
07/10/2012,N/E,N/E,12.7589
08/10/2012,12.8426,12.6987,12.7589
09/10/2012,12.8680,12.8426,12.6987
10/10/2012,12.9119,12.8680,12.8426
11/10/2012,12.8792,12.9119,12.8680
12/10/2012,12.8901,12.8792,12.9119
13/10/2012,N/E,N/E,12.8792
14/10/2012,N/E,N/E,12.8792
15/10/2012,12.8188,12.8901,12.8792
16/10/2012,12.8077,12.8188,12.8901
17/10/2012,12.7981,12.8077,12.8188
18/10/2012,12.8299,12.7981,12.8077
19/10/2012,12.8551,12.8299,12.7981
20/10/2012,N/E,N/E,12.8299
21/10/2012,N/E,N/E,12.8299
22/10/2012,12.8571,12.8551,12.8299
23/10/2012,12.9759,12.8571,12.8551
24/10/2012,12.9839,12.9759,12.8571
25/10/2012,12.9669,12.9839,12.9759
26/10/2012,13.0112,12.9669,12.9839
27/10/2012,N/E,N/E,12.9669
28/10/2012,N/E,N/E,12.9669
29/10/2012,13.0900,13.0112,12.9669
30/10/2012,13.0498,13.0900,13.0112
31/10/2012,13.0911,13.0498,13.0900
01/11/2012,13.0387,13.0911,13.0498
02/11/2012,N/E,N/E,13.0911
03/11/2012,N/E,N/E,13.0911
04/11/2012,N/E,N/E,13.0911
05/11/2012,13.0449,13.0387,13.0911
06/11/2012,12.9769,13.0449,13.0387
07/11/2012,13.0432,12.9769,13.0449
08/11/2012,13.1168,13.0432,12.9769
09/11/2012,13.1789,13.1168,13.0432
10/11/2012,N/E,N/E,13.1168
11/11/2012,N/E,N/E,13.1168
12/11/2012,13.1975,13.1789,13.1168
13/11/2012,13.2284,13.1975,13.1789
14/11/2012,13.2353,13.2284,13.1975
15/11/2012,13.2522,13.2353,13.2284
16/11/2012,13.2063,13.2522,13.2353
17/11/2012,N/E,N/E,13.2522
18/11/2012,N/E,N/E,13.2522
19/11/2012,N/E,N/E,13.2522
20/11/2012,13.0245,13.2063,13.2522
21/11/2012,13.0395,13.0245,13.2063
22/11/2012,13.0188,13.0395,13.0245
23/11/2012,12.9799,13.0188,13.0395
24/11/2012,N/E,N/E,13.0188
25/11/2012,N/E,N/E,13.0188
26/11/2012,12.9984,12.9799,13.0188
27/11/2012,12.9861,12.9984,12.9799
28/11/2012,13.0372,12.9861,12.9984
29/11/2012,12.9617,13.0372,12.9861
30/11/2012,12.9268,12.9617,13.0372
01/12/2012,N/E,N/E,12.9617
02/12/2012,N/E,N/E,12.9617
03/12/2012,12.9335,12.9268,12.9617
04/12/2012,12.9600,12.9335,12.9268
05/12/2012,12.9284,12.9600,12.9335
06/12/2012,12.9102,12.9284,12.9600
07/12/2012,12.8469,12.9102,12.9284
08/12/2012,N/E,N/E,12.9102
09/12/2012,N/E,N/E,12.9102
10/12/2012,12.7964,12.8469,12.9102
11/12/2012,12.7584,12.7964,12.8469
12/12/2012,N/E,N/E,12.7964
13/12/2012,12.7869,12.7584,12.7964
14/12/2012,12.7768,12.7869,12.7584
15/12/2012,N/E,N/E,12.7869
16/12/2012,N/E,N/E,12.7869
17/12/2012,12.7624,12.7768,12.7869
18/12/2012,12.7236,12.7624,12.7768
19/12/2012,12.7327,12.7236,12.7624
20/12/2012,12.7777,12.7327,12.7236
21/12/2012,12.8991,12.7777,12.7327
22/12/2012,N/E,N/E,12.7777
23/12/2012,N/E,N/E,12.7777
24/12/2012,12.9764,12.8991,12.7777
25/12/2012,N/E,N/E,12.8991
26/12/2012,13.0058,12.9764,12.8991
27/12/2012,13.0101,13.0058,12.9764
28/12/2012,12.9880,13.0101,13.0058
29/12/2012,N/E,N/E,13.0101
30/12/2012,N/E,N/E,13.0101
31/12/2012,12.9658,12.9880,13.0101
01/01/2013,N/E,N/E,12.9880
02/01/2013,12.7488,12.9658,12.9880
03/01/2013,12.7430,12.7488,12.9658
04/01/2013,12.7597,12.7430,12.7488
05/01/2013,N/E,N/E,12.7430
06/01/2013,N/E,N/E,12.7430
07/01/2013,12.7679,12.7597,12.7430
08/01/2013,12.8015,12.7679,12.7597
09/01/2013,12.7503,12.8015,12.7679
10/01/2013,12.6555,12.7503,12.8015
11/01/2013,12.6478,12.6555,12.7503
12/01/2013,N/E,N/E,12.6555
13/01/2013,N/E,N/E,12.6555
14/01/2013,12.6533,12.6478,12.6555
15/01/2013,12.6526,12.6533,12.6478
16/01/2013,12.6305,12.6526,12.6533
17/01/2013,12.5868,12.6305,12.6526
18/01/2013,12.6555,12.5868,12.6305
19/01/2013,N/E,N/E,12.5868
20/01/2013,N/E,N/E,12.5868
21/01/2013,12.7098,12.6555,12.5868
22/01/2013,12.6817,12.7098,12.6555
23/01/2013,12.6616,12.6817,12.7098
24/01/2013,12.6286,12.6616,12.6817
25/01/2013,12.6993,12.6286,12.6616
26/01/2013,N/E,N/E,12.6286
27/01/2013,N/E,N/E,12.6286
28/01/2013,12.7802,12.6993,12.6286
29/01/2013,12.7134,12.7802,12.6993
30/01/2013,12.7408,12.7134,12.7802
31/01/2013,12.7094,12.7408,12.7134
01/02/2013,12.6377,12.7094,12.7408
02/02/2013,N/E,N/E,12.7094
03/02/2013,N/E,N/E,12.7094
04/02/2013,N/E,N/E,12.7094
05/02/2013,12.6294,12.6377,12.7094
06/02/2013,12.6664,12.6294,12.6377
07/02/2013,12.7105,12.6664,12.6294
08/02/2013,12.7307,12.7105,12.6664
09/02/2013,N/E,N/E,12.7105
10/02/2013,N/E,N/E,12.7105
11/02/2013,12.7706,12.7307,12.7105
12/02/2013,12.7364,12.7706,12.7307
13/02/2013,12.7116,12.7364,12.7706
14/02/2013,12.6982,12.7116,12.7364
15/02/2013,12.6866,12.6982,12.7116
16/02/2013,N/E,N/E,12.6982
17/02/2013,N/E,N/E,12.6982
18/02/2013,12.6959,12.6866,12.6982
19/02/2013,12.6873,12.6959,12.6866
20/02/2013,12.6694,12.6873,12.6959
